2,002白井聖仁会病院,6,51,35,035白井車庫,7,20,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,36,036十余一平塚道,7,21,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,37,037十余一,7,22,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,38,038清戸道,7,23,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,40,040桜台センター,7,24,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,41,041桜台十余一公園前,7,25,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,42,042千葉ニュータウン中央駅北口,7,31,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,43,043桜台一本桜公園,7,33,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,44,044桜台メディカルクリニック,7,34,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,45,045谷田,7,39,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,46,046宗像神社,7,40,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,47,047神々廻下,7,41,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,48,048神々廻木戸入口,7,42,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,49,049神々廻みどりや,7,43,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,30,030神々廻坂下,7,44,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,29,029奥澤整形外科医院,7,45,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,28,028白井コミュニティセンター,7,46,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,27,027天神前,7,48,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,26,026第一小学校,7,49,東ルート　白井駅→福祉センター回り　第１便
2,002白井聖仁会病院,6,51,1,001白井市役所,7,50,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,17,017南山県営住宅,6,55,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,18,018南山中学校,6,56,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,19,019白井高校入口,6,57,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,20,020池の上,6,58,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,21,021池の上小学校,6,59,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,22,022池の上3丁目,7,0,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,23,023堀込3丁目,7,1,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,24,024堀込2丁目4番,7,2,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,25,025白井駅南口,7,7,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,16,016笹塚,7,8,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,2,002白井聖仁会病院,7,9,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,1,001白井市役所,7,11,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,26,026第一小学校,7,13,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,27,027天神前,7,14,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,28,028白井コミュニティセンター,7,15,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,29,029奥澤整形外科医院,7,16,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,30,030神々廻坂下,7,17,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,33,033高橋植物園,7,18,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,34,034白井オートボディー前,7,19,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,35,035白井車庫,7,20,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,36,036十余一平塚道,7,21,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,37,037十余一,7,22,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,38,038清戸道,7,23,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,40,040桜台センター,7,24,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,41,041桜台十余一公園前,7,25,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,42,042千葉ニュータウン中央駅北口,7,31,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,43,043桜台一本桜公園,7,33,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,44,044桜台メディカルクリニック,7,34,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,45,045谷田,7,39,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,46,046宗像神社,7,40,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,47,047神々廻下,7,41,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,48,048神々廻木戸入口,7,42,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,49,049神々廻みどりや,7,43,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,30,030神々廻坂下,7,44,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,29,029奥澤整形外科医院,7,45,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,28,028白井コミュニティセンター,7,46,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,27,027天神前,7,48,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,26,026第一小学校,7,49,東ルート　白井駅→福祉センター回り　第１便
16,016笹塚,6,52,1,001白井市役所,7,50,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,18,018南山中学校,6,56,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,19,019白井高校入口,6,57,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,20,020池の上,6,58,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,21,021池の上小学校,6,59,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,22,022池の上3丁目,7,0,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,23,023堀込3丁目,7,1,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,24,024堀込2丁目4番,7,2,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,25,025白井駅南口,7,7,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,16,016笹塚,7,8,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,2,002白井聖仁会病院,7,9,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,1,001白井市役所,7,11,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,26,026第一小学校,7,13,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,27,027天神前,7,14,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,28,028白井コミュニティセンター,7,15,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,29,029奥澤整形外科医院,7,16,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,30,030神々廻坂下,7,17,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,33,033高橋植物園,7,18,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,34,034白井オートボディー前,7,19,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,35,035白井車庫,7,20,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,36,036十余一平塚道,7,21,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,37,037十余一,7,22,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,38,038清戸道,7,23,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,40,040桜台センター,7,24,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,41,041桜台十余一公園前,7,25,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,42,042千葉ニュータウン中央駅北口,7,31,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,43,043桜台一本桜公園,7,33,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,44,044桜台メディカルクリニック,7,34,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,45,045谷田,7,39,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,46,046宗像神社,7,40,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,47,047神々廻下,7,41,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,48,048神々廻木戸入口,7,42,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,49,049神々廻みどりや,7,43,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,30,030神々廻坂下,7,44,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,29,029奥澤整形外科医院,7,45,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,28,028白井コミュニティセンター,7,46,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,27,027天神前,7,48,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,26,026第一小学校,7,49,東ルート　白井駅→福祉センター回り　第１便
17,017南山県営住宅,6,55,1,001白井市役所,7,50,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,19,019白井高校入口,6,57,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,20,020池の上,6,58,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,21,021池の上小学校,6,59,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,22,022池の上3丁目,7,0,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,23,023堀込3丁目,7,1,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,24,024堀込2丁目4番,7,2,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,25,025白井駅南口,7,7,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,16,016笹塚,7,8,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,2,002白井聖仁会病院,7,9,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,1,001白井市役所,7,11,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,26,026第一小学校,7,13,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,27,027天神前,7,14,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,28,028白井コミュニティセンター,7,15,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,29,029奥澤整形外科医院,7,16,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,30,030神々廻坂下,7,17,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,33,033高橋植物園,7,18,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,34,034白井オートボディー前,7,19,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,35,035白井車庫,7,20,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,36,036十余一平塚道,7,21,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,37,037十余一,7,22,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,38,038清戸道,7,23,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,40,040桜台センター,7,24,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,41,041桜台十余一公園前,7,25,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,42,042千葉ニュータウン中央駅北口,7,31,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,43,043桜台一本桜公園,7,33,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,44,044桜台メディカルクリニック,7,34,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,45,045谷田,7,39,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,46,046宗像神社,7,40,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,47,047神々廻下,7,41,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,48,048神々廻木戸入口,7,42,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,49,049神々廻みどりや,7,43,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,30,030神々廻坂下,7,44,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,29,029奥澤整形外科医院,7,45,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,28,028白井コミュニティセンター,7,46,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,27,027天神前,7,48,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,26,026第一小学校,7,49,東ルート　白井駅→福祉センター回り　第１便
18,018南山中学校,6,56,1,001白井市役所,7,50,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,20,020池の上,6,58,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,21,021池の上小学校,6,59,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,22,022池の上3丁目,7,0,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,23,023堀込3丁目,7,1,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,24,024堀込2丁目4番,7,2,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,25,025白井駅南口,7,7,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,16,016笹塚,7,8,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,2,002白井聖仁会病院,7,9,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,1,001白井市役所,7,11,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,26,026第一小学校,7,13,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,27,027天神前,7,14,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,28,028白井コミュニティセンター,7,15,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,29,029奥澤整形外科医院,7,16,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,30,030神々廻坂下,7,17,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,33,033高橋植物園,7,18,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,34,034白井オートボディー前,7,19,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,35,035白井車庫,7,20,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,36,036十余一平塚道,7,21,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,37,037十余一,7,22,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,38,038清戸道,7,23,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,40,040桜台センター,7,24,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,41,041桜台十余一公園前,7,25,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,42,042千葉ニュータウン中央駅北口,7,31,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,43,043桜台一本桜公園,7,33,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,44,044桜台メディカルクリニック,7,34,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,45,045谷田,7,39,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,46,046宗像神社,7,40,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,47,047神々廻下,7,41,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,48,048神々廻木戸入口,7,42,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,49,049神々廻みどりや,7,43,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,30,030神々廻坂下,7,44,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,29,029奥澤整形外科医院,7,45,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,28,028白井コミュニティセンター,7,46,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,27,027天神前,7,48,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,26,026第一小学校,7,49,東ルート　白井駅→福祉センター回り　第１便
19,019白井高校入口,6,57,1,001白井市役所,7,50,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,21,021池の上小学校,6,59,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,22,022池の上3丁目,7,0,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,23,023堀込3丁目,7,1,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,24,024堀込2丁目4番,7,2,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,25,025白井駅南口,7,7,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,16,016笹塚,7,8,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,2,002白井聖仁会病院,7,9,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,1,001白井市役所,7,11,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,26,026第一小学校,7,13,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,27,027天神前,7,14,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,28,028白井コミュニティセンター,7,15,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,29,029奥澤整形外科医院,7,16,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,30,030神々廻坂下,7,17,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,33,033高橋植物園,7,18,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,34,034白井オートボディー前,7,19,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,35,035白井車庫,7,20,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,36,036十余一平塚道,7,21,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,37,037十余一,7,22,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,38,038清戸道,7,23,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,40,040桜台センター,7,24,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,41,041桜台十余一公園前,7,25,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,42,042千葉ニュータウン中央駅北口,7,31,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,43,043桜台一本桜公園,7,33,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,44,044桜台メディカルクリニック,7,34,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,45,045谷田,7,39,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,46,046宗像神社,7,40,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,47,047神々廻下,7,41,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,48,048神々廻木戸入口,7,42,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,49,049神々廻みどりや,7,43,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,30,030神々廻坂下,7,44,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,29,029奥澤整形外科医院,7,45,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,28,028白井コミュニティセンター,7,46,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,27,027天神前,7,48,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,26,026第一小学校,7,49,東ルート　白井駅→福祉センター回り　第１便
20,020池の上,6,58,1,001白井市役所,7,50,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,22,022池の上3丁目,7,0,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,23,023堀込3丁目,7,1,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,24,024堀込2丁目4番,7,2,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,25,025白井駅南口,7,7,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,16,016笹塚,7,8,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,2,002白井聖仁会病院,7,9,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,1,001白井市役所,7,11,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,26,026第一小学校,7,13,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,27,027天神前,7,14,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,28,028白井コミュニティセンター,7,15,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,29,029奥澤整形外科医院,7,16,東ルート　白井駅→福祉センター回り　第１便
21,021池の上小学校,6,59,30,030神々廻坂下,7,17,東ルート　白井駅→福祉センター回り　第１便
